NUM_ID,ID,set,Extractor,Host.species,Host.family,Host.order,Host.class,Host.phyla,Host.kingdom,Host.Age,Habitat,Water,Migration,Thermal.biology,Disease.species,Disease.isolate,Disease.type,Detection.method,Detection.Detail,Transmission.mode,ecto.endo.parasite,Latitude,Longitude,Location,Month.s.,Year,Date,Span,n,Infected,Prevalence,Paper,Full.citation,Longterm.tmp,bio7,Longterm.pre,Monthly.tmp,Monthly.pre,Uninfected,abslat
2310,RV.406,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,67.04222222,-126.0969444,"Colville Lake, Colville Stop 2, Northwest Territories, Canada",June - July,2008,200806,2,1,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-9.2,49.7,245,10.6,343.5,1,67.04222222
2313,MM.303,MM,SS,Eumetopias jubatus,Otariidae,Carnivora,Mammalia,Chordata,Animalia,,Aquatic,Marine,no,Endothermic,San Miguel sea lion viruses,,Virus,,,direct,endoparasite,42.41,-124.42,"Gold Beach, Oregon, USA",April - May,1985,198504,2,222,20,0.09009,Barlough et al. 1987,"Barlough, J. E., E. S. Berry, E. A. Goodwin, R. F. Brown, R. L. DeLong, and A. W. Smith. 1987. Antibodies to marine calciviruses in the Steller sea lion (Eumetopias jubatus Schreber). Journal of Wildlife Diseases 23:34-44.",11.8,15.7,2009,11.15,431,202,42.41
2314,MM.300,MM,SS,Eumetopias jubatus,Otariidae,Carnivora,Mammalia,Chordata,Animalia,,Aquatic,Marine,no,Endothermic,San Miguel sea lion viruses,,Virus,,,direct,endoparasite,42.41,-124.42,"Gold Beach, Oregon, USA",September,1986,198609,1,30,9,0.3,Barlough et al. 1998,"Barlough, J. E., D. O. Matson, D. E. Skilling, T. Berke, E. S. Berry, R. F. Brown, and A. W. Smith. 1998. Isolation of reptilian calicivirus crotalus type 1 from feral pinnipeds. Journal of Wildlife Diseases 34:451-456.",11.8,15.7,2009,13.2,1620,21,42.41
2315,DS.988,DS,SS,Bombus vosnesenskii,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,43.27,-124.26,"Bunker Hill, OR, USA",July,2008,200807,1,75,0,0,Cameron et al 2011,,10.9,17.1,1611,17.6,9,75,43.27
2325,BD.1919,BD,JB,Dicamptodon tenebrosus,Ambystomatidae,Caudata,Amphibia,Chordata,Animalia,Larvae,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,41,-124,"Northern Coast, CA",July - October,2008,200807,4,60,0,0,Hossack et al 2010,,10.8,21.5,1483,15.625,148,60,41
2326,RV.395,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,61.24638889,-123.9952778,"Nahanni NPR, River Stop 1, Northwest Territories, Canada",June - July,2008,200806,2,3,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-2.9,50.9,424,11.45,930,3,61.24638889
2328,RV.396,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,61.2575,-123.9705556,"Nahanni NPR, River Stop 2, Northwest Territories, Canada",June - July,2008,200806,2,2,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-3,50.9,423,11.45,930,2,61.2575
2332,RV.361,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,61.16222222,-123.8136111,"Nahanni NPR, Near where Jackfish River enters, Northwest Territories, Canada",June - July,2007,200706,2,6,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-3.4,50.4,428,12.55,1109.5,6,61.16222222
2337,RV.397,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,61.21888889,-123.7738889,"Nahanni NPR, Yohin Lake cabin, Northwest Territories, Canada",June - July,2008,200806,2,5,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-2.8,51.1,420,11.45,930,5,61.21888889
2338,RV.362,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,61.22333333,-123.7708333,"Nahanni NPR, Yohin Lake, Northwest Territories, Canada",June - July,2007,200706,2,5,1,0.2,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-2.8,51.1,420,12.55,1109.5,4,61.22333333
2339,RV.398,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,61.23333333,-123.7583333,"Nahanni NPR, Yohin Trail Stop 1, Northwest Territories, Canada",June - July,2008,200806,2,2,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-2.8,51.1,420,11.45,930,2,61.23333333
2341,FI.3055,FI,NA,Oncorhynchus tshawytscha,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Both,yes,Ectothermic,Ceratomyxa shasta,NA,Helminth,Histopathology,"Gastrointestinal Tract, Wet Mount of Posterior Intestine",indirect,endoparasite,41.19,-123.72,"Klamath River, California",July,1997,199707,1,6,6,1,US fish disease surveying,,11.6,27.1,1443,17,55,0,41.19
2343,FI.1218,FI,NA,Oncorhynchus tshawytscha,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Both,yes,Ectothermic,Infectious Hematopoietic Necrosis Virus,NA,Virus,Histopathology,"Ovarian Fluid, Cell Line: Chinook Salmon Embryo (15C)",direct,endoparasite,41.18,-123.71,"East Fork South Fork Trinity River, Trinity River, California",May,2009,200905,1,3,1,0.333333,US fish disease surveying,,11.6,27.1,1443,13,789,2,41.18
2344,FI.1219,FI,NA,Oncorhynchus tshawytscha,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Both,yes,Ectothermic,Infectious Hematopoietic Necrosis Virus,NA,Virus,Histopathology,"Ovarian Fluid, Cell Line: Epithelial papillima of Common Carp (15C)",direct,endoparasite,41.18,-123.71,"East Fork South Fork Trinity River, Trinity River, California",May,2009,200905,1,3,1,0.333333,US fish disease surveying,,11.6,27.1,1443,13,789,2,41.18
2345,FI.59,FI,NA,Oncorhynchus tshawytscha,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Both,yes,Ectothermic,Ceratomyxa shasta,NA,Helminth,Histopathology,"Gastrointestinal Tract, Wet Mount of Posterior Intestine",indirect,endoparasite,41.18,-123.71,"Trinity River, Trinity River, California",April,2011,201105,1,61,2,0.032787,US fish disease surveying,,11.6,27.1,1443,9.8,844,59,41.18
2346,FI.687,FI,NA,Oncorhynchus nerka,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Both,yes,Ectothermic,Flavobacterium psychrophilum,NA,Bacteria,Histopathology,"Spleen/Kidney, Agar: Tryptone Yeast Extract Salts",direct,ectoparasite,48.07,-123.71,"Lake Sutherland, , Washington",October,2009,200910,1,12,2,0.166667,US fish disease surveying,,6.7,21.7,2147,9.3,2508,10,48.07
2367,DS.986,DS,SS,Bombus vosnesenskii,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,42.26,-123.59,"Selmac Lake, OR, USA",July,2008,200807,1,19,0,0,Cameron et al 2011,,11.2,30.7,1295,17.6,13,19,42.26
2387,FI.1650,FI,NA,Oncorhynchus tshawytscha,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Both,yes,Ectothermic,Ceratomyxa shasta,NA,Helminth,Histopathology,"Gastrointestinal Tract, Wet Mount of Posterior Intestine",indirect,endoparasite,41.3,-123.54,"Box T Spring, Klamath River, California",July,2009,200907,1,12,6,0.5,US fish disease surveying,,12.4,31.6,1354,17.8,34,6,41.3
2393,DS.710,DS,SS,Bombus vosnesenskii,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,41.97,-123.5,"Indian Creek, CA, USA",July,2007,200707,1,8,1,0.125,Cameron et al 2011,,7.3,29.2,1104,18.6,327,7,41.97
2394,DS.711,DS,SS,Bombus vosnesenskii,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,41.97,-123.5,"Indian Creek Rd., CA, USA",July,2008,200807,1,69,1,0.014493,Cameron et al 2011,,7.3,29.2,1104,17.5,16,68,41.97
2395,RV.344,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,60.28777778,-123.4961111,"Ft. Liard, K29 road, Northwest Territories, Canada",June - July,2007,200706,2,5,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-1.9,49,443,16.35,979,5,60.28777778
2397,RV.391,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Juvenile,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,60.27666667,-123.4872222,"Ft. Liard, K29 Road, Northwest Territories, Canada",June - July,2008,200806,2,5,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-1.9,49,443,15.4,839,5,60.27666667
2398,RV.392,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,60.27666667,-123.4872222,"Ft. Liard, K29 Road, Northwest Territories, Canada",June - July,2008,200806,2,9,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-1.9,49,443,15.4,839,9,60.27666667
2399,MM.237,MM,SS,Odocoileus virginianus,Odobenidae,Artiodactyla,Mammalia,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Parelaphostrongylus andersoni,,Helminth,,,indirect,endoparasite,46.3,-123.43,"Puget Island, Washington, USA",March,2006,200603,1,7,3,0.428571,Asmundsson et al 2008,"Asmundsson, I.A., Mortenson, J.A., Hoberg, E.P. (2008) Muscleworm, Parelaphostrongylus andersoni (Nematoda: Protostrongylidae), discovered in Columbia white-tailed deer from Oregon and Washington: implications for biogeography and host associations. Journal of Wildlife diseases 44: 16-27.",10,23,2249,5.8,1404,4,46.3
2400,DS.1015,DS,SS,Bombus vosnesenskii,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,45.62,-123.42,"Tillamook State Forest, OR, USA",July,2008,200807,1,5,0,0,Cameron et al 2011,,8.5,22.7,2363,15.6,74,5,45.62
2403,RV.348,RV,SS,Anaxyrus boreas,Bufonidae,Anura,Amphibia,Chordata,Animalia,Juvenile,Terrestrial,None,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,60.30472222,-123.3227778,"Ft. Liard, Muskeg River gravel pit ponds, Northwest Territories, Canada",June - July,2007,200706,2,61,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-1.8,49.6,439,16.35,979,61,60.30472222
2404,RV.349,RV,SS,Anaxyrus boreas,Bufonidae,Anura,Amphibia,Chordata,Animalia,Adult,Terrestrial,None,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,60.30472222,-123.3227778,"Ft. Liard, Muskeg River gravel pit ponds, Northwest Territories, Canada",June - July,2007,200706,2,1,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-1.8,49.6,439,16.35,979,1,60.30472222
2405,RV.389,RV,SS,Anaxyrus boreas,Bufonidae,Anura,Amphibia,Chordata,Animalia,Juvenile,Terrestrial,None,no,Ectothermic,Ranavirus,FV6,Virus,PCR,,direct,endoparasite,60.30472222,-123.3227778,"Ft. Liard, Muskeg River gravel pit ponds, Northwest Territories, Canada",June - July,2008,200806,2,34,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-1.8,49.6,439,15.4,839,34,60.30472222
2406,RV.390,RV,SS,Anaxyrus boreas,Bufonidae,Anura,Amphibia,Chordata,Animalia,Adult,Terrestrial,None,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,60.30472222,-123.3227778,"Ft. Liard, Muskeg River gravel pit ponds, Northwest Territories, Canada",June - July,2008,200806,2,3,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-1.8,49.6,439,15.4,839,3,60.30472222
2407,RV.346,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Juvenile,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,60.30472222,-123.3227778,"Ft. Liard, Muskeg River gravel pit ponds, Northwest Territories, Canada",June - July,2007,200706,2,21,5,0.238095,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-1.8,49.6,439,16.35,979,16,60.30472222
2408,RV.347,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,60.30472222,-123.3227778,"Ft. Liard, Muskeg River gravel pit ponds, Northwest Territories, Canada",June - July,2007,200706,2,7,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-1.8,49.6,439,16.35,979,7,60.30472222
2409,RV.385,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Juvenile,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,60.30472222,-123.3227778,"Ft. Liard, Muskeg River gravel pit ponds, Northwest Territories, Canada",June - July,2008,200806,2,10,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-1.8,49.6,439,15.4,839,10,60.30472222
2410,RV.386,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,60.30472222,-123.3227778,"Ft. Liard, Muskeg River gravel pit ponds, Northwest Territories, Canada",June - July,2008,200806,2,8,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-1.8,49.6,439,15.4,839,8,60.30472222
2411,RV.387,RV,SS,Pseudacris triseriata,Hylidae,Anura,Amphibia,Chordata,Animalia,Juvenile,Terrestrial,None,no,Ectothermic,Ranavirus,FV4,Virus,PCR,,direct,endoparasite,60.30472222,-123.3227778,"Ft. Liard, Muskeg River gravel pit ponds, Northwest Territories, Canada",June - July,2008,200806,2,4,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-1.8,49.6,439,15.4,839,4,60.30472222
2412,RV.388,RV,SS,Pseudacris triseriata,Hylidae,Anura,Amphibia,Chordata,Animalia,Adult,Terrestrial,None,no,Ectothermic,Ranavirus,FV5,Virus,PCR,,direct,endoparasite,60.30472222,-123.3227778,"Ft. Liard, Muskeg River gravel pit ponds, Northwest Territories, Canada",June - July,2008,200806,2,1,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-1.8,49.6,439,15.4,839,1,60.30472222
2413,BD.6372,BD,JC,Lithobates catesbeianus,Ranidae,Anura,Amphibia,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Batrachochytrium dendrobatidis,NA,Fungus,PCR,NA,direct,ectoparasite,44.42,-123.32,Turtle Flats OR,May,2010,201005,1,11,10,0.91,Battaglin et al 2016,,11.2,26.4,1111,11.5,1059,1,44.42
2414,DS.1094,DS,SS,Bombus vosnesenskii,Apidae,Hymenoptera,Insecta,Arthropoda,Animalia,,Terrestrial,None,no,Ectothermic,Nosema,,Fungus,,,direct,endoparasite,47.35,-123.32,"Skokomish, WA, USA",July,2008,200807,1,42,1,0.02381,Cameron et al 2011,,9.1,23.6,2185,16.1,157,41,47.35
2415,FI.4174,FI,NA,Oncorhynchus kisutch,Salmonidae,Salmoniformes,Actinopterygii,Chordata,Animalia,Adult,Aquatic,Both,yes,Ectothermic,Aeromonas salmonicida,NA,Bacteria,Histopathology,"Spleen/Kidney, Culture: Brain-Heart Infusion Agar, Culture: Brain-Heart Infusion Agar",direct,endoparasite,46.63,-123.31,"Chehalis River, , Washington",November,2002,200211,1,3,3,1,US fish disease surveying,,9.6,23.8,1865,7.3,1297,0,46.63
2417,RV.345,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,60.32111111,-123.3044444,"Ft. Liard, Muskeg River demonstration forest, Northwest Territories, Canada",June - July,2007,200706,2,4,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-1.8,49.6,439,16.35,979,4,60.32111111
2419,RV.382,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Adult,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,63.14444444,-123.2605556,"Wrigley, Roadside Pond 16, Northwest Territories, Canada",June - July,2008,200806,2,4,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-4.7,54,340,13.8,525.5,4,63.14444444
2420,RV.383,RV,SS,Pseudacris triseriata,Hylidae,Anura,Amphibia,Chordata,Animalia,Adult,Terrestrial,None,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,63.14444444,-123.2605556,"Wrigley, Roadside Pond 16, Northwest Territories, Canada",June - July,2008,200806,2,3,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-4.7,54,340,13.8,525.5,3,63.14444444
2421,MM.1695,MM,OS,Procyon lotor,Procyonidae,Carnivora,Mammalia,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Toxoplasma gondii,,Protozoa,,,indirect,endoparasite,44.56,-123.26,"Corvalis, Oregon, USA",October,1997,199710,1,9,0,0,Hamir et al. 1999a,"Hamir, A. N., D. E. Snyder, and J. R. Lichtenfels. 1999a. Cerebral larva migrans in a raccoon (Procyon lotor). Veterinary Pathology 36:618-620.",11.1,26.4,1108,10.7,1639,9,44.56
2422,MM.1693,MM,OS,Procyon lotor,Procyonidae,Carnivora,Mammalia,Chordata,Animalia,,Terrestrial,None,no,Endothermic,Sarcocystis kirkpatricki,,Protozoa,,,indirect,endoparasite,44.56,-123.26,"Corvalis, Oregon, USA",October,1997,199710,1,3040,32,0.010526,Hamir et al. 1999a,"Hamir, A. N., D. E. Snyder, and J. R. Lichtenfels. 1999a. Cerebral larva migrans in a raccoon (Procyon lotor). Veterinary Pathology 36:618-620.",11.1,26.4,1108,10.7,1639,3008,44.56
2423,RV.351,RV,SS,Lithobates sylvaticus,Ranidae,Anura,Amphibia,Chordata,Animalia,Juvenile,Aquatic,Freshwater,no,Ectothermic,Ranavirus,FV3,Virus,PCR,,direct,endoparasite,60.15777778,-123.2419444,"Ft. Liard, Roadside Pond 3, Northwest Territories, Canada",June - July,2007,200706,2,7,0,0,Schock DM et al 2010,"Schock DM, Ruthig GR, Collins JP, Kutz SJ and others (2010) Amphibian chytrid fungus and ranaviruses in the Northwest Territories, Canada. Dis Aquat Org 92:231-240. https://doi.org/10.3354/dao02134",-2.3,49.3,445,16.35,979,7,60.15777778
